[2025-07-04 16:43:35] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 147.182.158.91 | User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0
[2025-08-09 11:50:35] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 64.227.163.8 | User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36
[2025-08-09 11:50:36] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 64.227.163.8 | User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36
[2025-08-11 03:15:05] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 34.244.203.122 | User-Agent: Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)
[2025-08-12 03:04:03] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.32 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-08-12 14:31:45] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.33 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-08-12 15:12:25] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 35.93.86.73 | User-Agent: Mozilla/5.0 (compatible; wpbot/1.3; +https://forms.gle/ajBaxygz9jSR8p8G9)
[2025-08-12 15:19:09] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.32 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-08-12 17:19:37] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 35.86.234.121 | User-Agent: Mozilla/5.0 (compatible; wpbot/1.3; +https://forms.gle/ajBaxygz9jSR8p8G9)
[2025-08-12 17:19:37] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 35.86.234.121 | User-Agent: Mozilla/5.0 (compatible; wpbot/1.3; +https://forms.gle/ajBaxygz9jSR8p8G9)
[2025-08-12 21:09:38] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.34 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-08-12 21:47:53] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.32 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-08-13 05:46:51] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.32 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-08-13 17:41:21] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.32 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
